,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
149,50471470,1685905071.459887,0.0,0.0,0.25,0.5,0.0,-8.557848930358887,-8.6829252243042,0.0,0.0,0.0,0,-63,,,
150,50571430,1685905071.5598469,0.0,0.0,0.25,0.5,0.0,-8.618253707885742,-8.360982894897461,0.0,0.0,0.0,0,-63,,,
151,50671390,1685905071.6598067,0.0,0.0,0.25,0.5,0.0,-8.682265281677246,-8.527544975280762,0.0,0.0,0.0,0,-63,,,
152,50771350,1685905071.7597668,0.0,0.0,0.25,0.5,0.0,-8.744161605834961,-8.500824928283691,0.0,0.0,0.0,0,-63,,,
153,50871310,1685905071.859727,0.0,0.0,0.25,0.5,0.0,-8.797489166259766,-8.919458389282227,0.0,0.0,0.0,0,-62,,,
154,50971270,1685905071.9596868,0.0,0.0,0.25,0.5,0.0,-8.845586776733398,-8.963544845581055,0.0,0.0,0.0,0,-61,,,
155,51071230,1685905072.0596468,0.0,0.0,0.25,0.5,0.0,-8.897359848022461,-8.777627944946289,0.0,0.0,0.0,0,-60,,,
156,51171190,1685905072.1596067,0.0,0.0,0.25,0.5,0.0,-8.961251258850098,-8.758648872375488,0.0,0.0,0.0,0,-61,,,
157,51271150,1685905072.259567,0.0,0.0,0.25,0.5,0.0,-9.026177406311035,-8.84805679321289,0.0,0.0,0.0,0,-61,,,
158,51371110,1685905072.3595269,0.0,0.0,0.25,0.5,0.0,-9.08316421508789,-9.209614753723145,0.0,0.0,0.0,0,-61,,,
159,51471070,1685905072.4594867,0.0,0.0,0.25,0.5,0.0,-9.133317947387695,-8.915166854858398,0.0,0.0,0.0,0,-60,,,
160,51571030,1685905072.5594468,0.0,0.0,0.25,0.5,0.0,-9.188201904296877,-9.364435195922852,0.0,0.0,0.0,0,-60,,,
161,51670990,1685905072.659407,0.0,0.0,0.25,0.5,0.0,-9.244028091430664,-9.221949577331545,0.0,0.0,0.0,0,-59,,,
162,51770950,1685905072.7593668,0.0,0.0,0.25,0.5,0.0,-9.30280303955078,-9.489203453063965,0.0,0.0,0.0,0,-59,,,
163,51870910,1685905072.8593268,0.0,0.0,0.25,0.5,0.0,-9.368142127990724,-9.21514892578125,0.0,0.0,0.0,0,-60,,,
164,51970870,1685905072.9592867,0.0,0.0,0.25,0.5,0.0,-9.43869972229004,-9.526374816894531,0.0,0.0,0.0,0,-61,,,
165,52070830,1685905073.059247,0.0,0.0,0.25,0.5,0.0,-9.50852108001709,-9.596759796142578,0.0,0.0,0.0,0,-61,,,
166,52170790,1685905073.1592069,0.0,0.0,0.25,0.5,0.0,-9.576042175292969,-9.382542610168455,0.0,0.0,0.0,0,-62,,,
167,52271583,1685905073.26,0.0,0.0,0.25,0.5,0.0,-9.649019241333008,-9.755029678344728,0.0,0.0,0.0,0,-62,,,
168,52371543,1685905073.3599598,0.0,0.0,0.25,0.5,0.0,-9.71671199798584,-9.513936042785645,0.0,0.0,0.0,0,-63,,,
169,52471503,1685905073.45992,0.0,0.0,0.25,0.5,0.0,-9.781614303588867,-9.89799976348877,0.0,0.0,0.0,0,-63,,,
170,52571463,1685905073.55988,0.0,0.0,0.25,0.5,0.0,-9.846574783325195,-9.942486763000488,0.0,0.0,0.0,0,-63,,,
171,52671423,1685905073.6598399,0.0,0.0,0.25,0.5,0.0,-9.90784740447998,-9.672998428344728,0.0,0.0,0.0,0,-62,,,
172,52771383,1685905073.7598,0.0,0.0,0.25,0.5,0.0,-9.977842330932615,-9.871622085571287,0.0,0.0,0.0,0,-63,,,
173,52871343,1685905073.8597598,0.0,0.0,0.25,0.5,0.0,-10.045432090759276,-9.979820251464844,0.0,0.0,0.0,0,-63,,,
174,52971303,1685905073.95972,0.0,0.0,0.25,0.5,0.0,-10.10325527191162,-10.182586669921877,0.0,0.0,0.0,0,-63,,,
175,53071263,1685905074.05968,0.0,0.0,0.25,0.5,0.0,-10.160322189331056,-10.186338424682615,0.0,0.0,0.0,0,-62,,,
176,53171223,1685905074.1596398,0.0,0.0,0.25,0.5,0.0,-10.220507621765137,-10.11054801940918,0.0,0.0,0.0,0,-62,,,
177,53271183,1685905074.2596,0.0,0.0,0.25,0.5,0.0,-10.286787986755373,-10.15231704711914,0.0,0.0,0.0,0,-62,,,
178,53371143,1685905074.35956,0.0,0.0,0.5,0.5,0.0,-10.351035118103027,-10.11989688873291,0.0,0.0,0.0,0,-55,,,
